f_unit,f_system,f_equipment,f_tag_name
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AO2A013101_MA
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,DO2O011402_COUT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013402_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013302_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013306_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013207_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013202_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013103_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2O013102_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AO2A012502_MA
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AO2A013102_MA
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2A010103_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2J011406_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,AI2A010302_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR LEADS,DI2I173312_CIN
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90014_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90012_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90009_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90006_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90004_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE90002_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE80006_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE80004_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE80003_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE70018_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE70017_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE70016_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE70010_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE70007_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60018_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60016_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60013_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60012_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60011_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60009_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE60001_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE50018_PNT
PLTU Tanjung Awar-Awar 2,GENERATOR SYSTEM,GENERATOR,T2TE50016_PNT
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH04GBF
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH04GAF
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH04GA
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH734
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH733
PLTU Paiton 2,FLY ASH SYSTEM,ECONOMIZER ASH BLOWER # 2,2ZS-AH733L
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZS-AH735
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZS-AH860L
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZSO-AH742
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZS-AH03F
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2LSH-AH699
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZS-AH859
PLTU Paiton 2,FLY ASH SYSTEM,BOTTOM ASH SILO #2,2ZS-AH667
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2AW002C-SZ25
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XG-AW030
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2FSL-AW473
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2TE-AW466
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2AW01PC-LMOD
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2HS-AW002C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XX-AW002C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2AW002C-SCLS
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2HS-AW015C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XX-AW003
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2AW01PC-SONF
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2TE-AW467
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2AW01PC-STOC
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XE-AW003
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XY-AW002C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XF-AW002C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XE-AW002C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XF-AW015C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2C,2XE-AW015C
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HS-AW005
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XY-AW005
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XE-AW004
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW05PA-SRUN
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XF-AW004
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW03PB-LMOD
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XY-AW007
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XF-AW006
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XG-AW003
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2PDS-AW475
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HS-AW006
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HQ-AW003
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XX-AW008
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XE-AW008
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HG-AW001
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HQ-AW002
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW01PA-LMOD
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XY-AW001
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HS-AW002A
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XE-AW005
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XX-AW005
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW05PB-SRUN
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XF-AW005
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2HS-AW004
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XX-AW004
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XE-AW007
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2FSL-AW474
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW03PA-SRUN
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2AW03PA-LMOD
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XY-AW006
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XS-AW001
PLTU Paiton 2,COOLING WATER SYSTEM,ACWP-2A,2XF-AW008
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU25FC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU25EC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23WC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23TC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23MC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23LC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23KC
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZS-BU23FC
PLTU Paiton 1,P1094,PULVERIZING #1A,1XY-BY522
PLTU Paiton 1,P1094,PULVERIZING #1A,1XY-BY512
PLTU Paiton 1,P1094,PULVERIZING #1A,1XY-BA095
PLTU Paiton 1,P1094,PULVERIZING #1A,1XY-BA094
PLTU Paiton 1,P1094,PULVERIZING #1A,1XX-BA672
PLTU Paiton 1,P1094,PULVERIZING #1A,1XP-AU618
PLTU Paiton 1,P1094,PULVERIZING #1A,1XE-BY525C
PLTU Paiton 1,P1094,PULVERIZING #1A,1TK-BA095
PLTU Paiton 1,P1094,PULVERIZING #1A,1TAH-BY024XY
PLTU Paiton 1,P1094,PULVERIZING #1A,1SK-BY522-APOS
PLTU Paiton 1,P1094,PULVERIZING #1A,1PS-BY624
PLTU Paiton 1,P1094,PULVERIZING #1A,1HX-BA568
PLTU Paiton 1,P1094,PULVERIZING #1A,1HS-BY522_SEL1
PLTU Paiton 1,P1094,PULVERIZING #1A,1HS-BU28MC
PLTU Paiton 1,P1094,PULVERIZING #1A,1HS-BA672
PLTU Paiton 1,P1094,PULVERIZING #1A,1BY11GC-STOC
PLTU Paiton 1,P1094,PULVERIZING #1A,1BY11GC-SDIR
PLTU Paiton 1,P1094,PULVERIZING #1A,1AU-BA705
PLTU Paiton 1,P1094,PULVERIZING #1A,1AT-BY500C
PLTU Paiton 1,P1094,PULVERIZING #1A,1AAH-BY503X
PLTU Paiton 1,P1094,PULVERIZING #1A,1ZT-BA094
PLTU Paiton 1,P1094,PULVERIZING #1A,1TE-BY616A
PLTU Paiton 1,P1094,PULVERIZING #1A,1TE-BY594
PLTU Paiton 1,P1094,PULVERIZING #1A,1TE-BY502
PLTU Paiton 1,P1094,PULVERIZING #1A,1TE-BA499
PLTU Paiton 1,P1094,PULVERIZING #1A,1FI-BY517C
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1TK-ES005
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XG-BA031
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1SA-BA653
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XP-AU324
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XX-BA066
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XF-BA066
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1HS-BA066
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XF-BA069
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1XE-BA067
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1TI-BA072
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1TY-BA617
PLTU Paiton 1,P1114,PRIMARY AIR HEATER #1A,1PT-BA065
PLTU Paiton 1,P1140,LP HEATER-3,1TE-ES399
PLTU Paiton 1,P1140,LP HEATER-3,1TE-HD357
PLTU Paiton 1,P1140,LP HEATER-3,1TE-CD357
PLTU Paiton 1,P1140,LP HEATER-3,1XX-CD058
PLTU Paiton 1,P1140,LP HEATER-3,1CD019-SCLS
PLTU Paiton 1,P1140,LP HEATER-3,1XY-CD058
PLTU Paiton 1,P1140,LP HEATER-3,1XF-CD058
PLTU Paiton 1,P1140,LP HEATER-3,1XY-CD056
PLTU Paiton 1,P1140,LP HEATER-3,1XF-CD056
PLTU Paiton 1,P1140,LP HEATER-3,1XE-CD056
PLTU Paiton 1,P1140,LP HEATER-3,1XE-CD057
PLTU Paiton 1,P1140,LP HEATER-3,1XE-ES059
PLTU Paiton 1,P1140,LP HEATER-3,1XX-ES058
PLTU Paiton 1,P1140,LP HEATER-3,1ES003-SCLS
PLTU Paiton 1,P1140,LP HEATER-3,1ES003-LMOD
PLTU Paiton 1,P1140,LP HEATER-3,1XY-ES058
PLTU Paiton 1,P1140,LP HEATER-3,1XP-AU407
PLTU Paiton 1,P1140,LP HEATER-3,1PT-ES398
PLTU Paiton 1,P1140,LP HEATER-3,1HS-CD056
PLTU Paiton 1,P1140,LP HEATER-3,1XX-CD056
PLTU Paiton 1,P1140,LP HEATER-3,1XY-CD057
PLTU Paiton 1,P1140,LP HEATER-3,1ZSC-ES403
PLTU Paiton 1,P1140,LP HEATER-3,1XY-ES059
PLTU Paiton 1,P1140,LP HEATER-3,1XF-ES059
PLTU Paiton 1,P1140,LP HEATER-3,1LSH-ES400
PLTU Paiton 1,P1140,LP HEATER-3,1HS-ES009
PLTU Paiton 1,P1140,LP HEATER-3,1XHP-ES398
PLTU Paiton 1,P1140,LP HEATER-3,1XY-ES009
PLTU Paiton 1,P1140,LP HEATER-3,1XF-ES009
PLTU Paiton 1,P1140,LP HEATER-3,1XX-HD032
PLTU Paiton 1,P1140,LP HEATER-3,1ZSC-HD360
PLTU Paiton 1,P1140,LP HEATER-3,1LSH-ES405
PLTU Paiton 1,P1140,LP HEATER-3,1XG-CD130
PLTU Paiton 1,P1140,LP HEATER-3,1LSL-CD362
PLTU Paiton 1,P1140,LP HEATER-3,1LSH-CD365
PLTU Paiton 1,P1140,LP HEATER-3,1HS-HD028
PLTU Paiton 1,P1140,LP HEATER-3,1ZSC-HD384
PLTU Paiton 1,P1140,LP HEATER-3,1HS-ES058
PLTU Paiton 1,P1140,LP HEATER-3,1HS-ES059
PLTU Paiton 1,P1140,LP HEATER-3,1XX-ES009
PLTU Paiton 1,P1140,LP HEATER-3,1ZSC-ES407
PLTU Paiton 1,P1140,LP HEATER-3,1XX-ES060
PLTU Paiton 1,P1140,LP HEATER-3,1XY-HD028
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XP-AU335
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1HS-HD011
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-HD011
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XE-ES013
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1ES006-LMOD
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-ES055
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XY-ES055
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1HS-ES055
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1FW020-SCLS
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XF-FW086
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1FW021-SCLS
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1LSL-FW355
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XY-FW084
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-HD015
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1FW022-SCLS
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XE-FW085
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1HS-FW085
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1ZS-HD011
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1HX-HD382
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1LT-FW382B
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XE-FW084
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XY-HD356
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XY-HD357
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XHP-ES362
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XHT-HD352
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XP-AU401
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XP-AU392
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1TE-FW368
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1ZSC-HD377
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1LSH-ES364
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-ES054
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XE-ES054
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1ZSC-ES427
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XY-FW086
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1HS-FW086
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-FW087
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1LSH-FW358
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XX-FW084
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XF-FW085
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XF-ES056
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1FW019-SCLS
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XHT-ES363
PLTU Paiton 1,P1127,HIGH PRESSURE HEATER NO.6 #1,1XP-AU370
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZS-BU02QS
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VAH-BA521X
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZX-BA135A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZX-BA139A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZX-BA140A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TS-BA640
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1UA-BA039X
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XS-BA013
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HG-BA013
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XG-BA012
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HG-BA012
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TAH-BA632X
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1BA*39A-LMOD
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HS-BA039A-STD
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1PS-BA537A-R
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XE-BA039
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA522AAO
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1BA05SA-SOVL
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XF-BA041
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XE-BA041
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HX-BA486
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1FI-BA109
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TE-BA634
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA524A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TE-BA643
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1IT-BA039
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TE-BA527A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1FT-BA486C
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1FT-BA486A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1FI-BA486
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA524AAO
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZX-BA136A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XF-BA039A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XE-BA039A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XF-BA039
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1BA05SC-SOVL
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1BA05SC-LMOD
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HS-BA039
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1FK-BA486
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1XY-BA041
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1HS-BA041
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TAH-BA526A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA523AAO
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA521A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TE-BA636
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1TE-BA632
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1VT-BA525A
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1ZT-BA486
PLTU Paiton 1,P1108,FORCED DRAFT FAN #1A,1PT-BA042
PLTU Paiton 1,P1419,EHC OIL FILTER #1,1PDS-OL264
PLTU Paiton 1,P1419,EHC OIL FILTER #1,1PSL-OL261A
PLTU Paiton 1,P1419,EHC OIL FILTER #1,1PT-OL260
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XS-BA020
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HG-BA020
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XS-BA010
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XP-AU648
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XP-AU651
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1ZS-BU05E
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1ZS-BU05D
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PT-BA035F
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDT-BA061C
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDT-BA061B
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1ZS-BU02NS
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1ZS-BU02GS
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HGBA020-JRU
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XG-BA020
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HG-BA010
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HS-BA702
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XX-BA702
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1UA-AU042
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PSL-BA036
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PT-BA035-DEV
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HX-BA035
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDT-BA033B
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDT-BA033
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1XX-BA685
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PT-BA035C
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PT-BA035B
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDI-BA033
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1HX-BA033
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDS-BA038
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PDS-BA034
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PI-BA035
PLTU Paiton 1,P1105,DUCTING SYSTEM#1,1PT-BA035A
PLTU Paiton 1,P1091,COAL FEEDER #1E,1HS-BY517ET
PLTU Paiton 1,P1091,COAL FEEDER #1E,1TS-BY505A
PLTU Paiton 1,P1091,COAL FEEDER #1E,1HS-BY505
PLTU Paiton 1,P1091,COAL FEEDER #1E,1XY-BY505
PLTU Paiton 1,P1091,COAL FEEDER #1E,1LS-BY506E
PLTU Paiton 1,P1091,COAL FEEDER #1E,1HS-BY035
PLTU Paiton 1,P1091,COAL FEEDER #1E,1ZA-BY*01E
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1HGWC001-JRU
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1XX-WC001A
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1ZSC-WC509
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1HG-WC001
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1IT-WC002
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1ZSO-WC307
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1WC01PA-SRUN
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1ZSO-WC311
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1TSH-WC324A
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1XE-WC002
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1UA-WC002X
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1WC01PA-STOC
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1ZSC-WC311
PLTU Paiton 1,P1177,CLOSED COOLING WATER PUMP-A,1XY-WC002
